Sale Date,Cust ID,Itinerary ID,Itinerary #,EMP NO,Agent,Booking_id,Booking #,Product Category,Product Supplier ID,Supplier Office Location,Trip Start,Trip End,Class,# travellers,Product ID,Product,product_Description,Destination,Dest ID,Credit Card,Expiry Date,Card Number,Billing Date,Bill Description,Base Price (excl. taxes),"Total Price (incl. taxes, excl. fees)",Billed Amt. (incl. fees),Agency Fee Code,Agency Fee Amount,Agency Commission
28/05/2008,208,1171,1104,,JD,1171,JKU534,250,513,1,25/06/2008,30/06/2008, ,2,1171,Car rental,midsize car,"Tokyo, Japan",ASIA,MC,29/09/2011,8.92E+15,28/05/2008, ,900,981,0,NC,0,27.9
1/6/2008,319,1181,1056,,JD,1181,SDGFV60,250,513,1,8/7/2008,16/07/2008, ,2,1181,Car rental,midsize car,"Rio de Janeiro, Brazil",SA,Diners,15/09/2011,6.79E+13,1/6/2008, ,900,981,0,NC,0,27.9
2/6/2008,319,1182,1112,,JL,1182,SDGFV60,250,513,1,8/7/2008,16/07/2008, ,2,1182,Car rental,midsize car,"Rio de Janeiro, Brazil",SA,Diners,15/09/2011,6.79E+13,2/6/2008, ,900,981,0,NC,0,27.9
1/2/2008,212,769,714,,,769,A75869,550,528,1,13/03/2008,4/4/2008, ,,769,Travel Insurance,cancellation policy # 1098987,Canada,NA,Diners,29/04/2011,2.43E+15,1/2/2008,FULL PAYMENT,100,110,110,NC,0,2
2/2/2008,143,777,672,,,777,AS54676,550,528,1,16/03/2008,6/4/2008, ,2,777,Travel Insurance,cancellation policy # 11191817,"USA, Mexic",NA,Diners,2/11/2010,1.21E+13,2/2/2008,FULL PAYMENT,180,205.2,205.2,NC,0,3.6
2/4/2008,326,982,1034,,,982,T7558753,550,528,1,20/03/2008,14/04/2008, ,,982,Travel Insurance,cancellation policy # 4901787,Canada,NA,MC,1/3/2011,7.90E+15,9/1/2009,FULL PAYMENT,250,275,275,NC,0,5
19/04/2008,244,1039,713,,,1039,4576577,550,528,1,1/6/2008,26/06/2008, ,,1039,Travel Insurance,cancellation policy # 40987111, ,EU,VISA,8/5/2010,3.25E+15,19/04/2008,FULL PAYMENT,200,214,214,NC,0,4
20/04/2008,175,1050,1044,,,1050,684478,550,528,1,31/05/2008,25/06/2008, ,,1050,Travel Insurance,cancellation policy # 8701987,Fr. Guyana,NA,Diners,8/3/2011,2.39E+13,20/04/2008,FULL PAYMENT,275,308,308,NC,0,5.5
21/04/2008,175,1058,1102,,,1058,684478,550,528,1,31/05/2008,25/06/2008, ,,1058,Travel Insurance,cancellation policy # 8701987,Fr. Guyana,NA,Diners,8/3/2011,2.39E+13,21/04/2008,FULL PAYMENT,275,308,308,NC,0,5.5
20/03/2008,345,918,1058,,,918,3767878,550,544,1,1/5/2008,17/05/2008, ,,918,Travel Insurance,cancellation policy # 4909123,canada,NA,AMEX,29/09/2011,8.90E+15,20/03/2008,FULL PAYMENT,100,112,112,NC,0,2
21/03/2008,345,923,1115,,,923,3767878,550,544,1,1/5/2008,17/05/2008, ,,923,Travel Insurance,cancellation policy # 4909123,canada,NA,AMEX,29/09/2011,8.90E+15,21/03/2008,FULL PAYMENT,100,112,112,NC,0,2
19/03/2008,180,912,711,,,912,Q344546,100,549,1,30/04/2008,16/05/2008,BSN,2,912,Air,Calgary-Paris-Calgary,France,EU,MC,7/5/2010,7.89E+15,19/03/2008,FULL PAYMENT,1500,1845,1895,BK,50,75
22/04/2008,117,1067,720,,,1067,4325434RE,101,549,1,6/6/2008,1/7/2008,FST,2,1067,Air,Calgary-toronto-montreal flight,Canada,NA,Diners,12/4/2010,7.48E+15,22/04/2008,FULL PAYMENT,1000,1230,1280,BK,50,50
4/5/2008,147,1142,294,,JL,1142,FGSXR6,101,549,1,20/05/2008,20/06/2008,ECN,2,1142,Air,"Calgary,Minneapolis flight",USA,NA,MC,3/11/2010,7.67E+15,4/5/2008,FULL PAYMENT,1000,1230,1280,BK,50,50
27/09/2010,105,161,518,,BS,161,SG4SD,150,560,1,7/11/2007,12/11/2007,BSN,1,161,Air,Calgary/London/Calgary,"London, England",EU,VISA,22/08/2010,7.88E+13,27/09/2010,FULL PAYMENT,620,762.6,787.6,BK,25,31
30/09/2010,148,166,597,,JD,166,HJOJJ8,150,560,1,7/11/2007,12/11/2007,ECN,2,166,Air,Calgary/Hong Kong/Calgary,"Hong Kong, China",ASIA,MC,1/5/2010,8.98E+13,30/09/2010,FULL PAYMENT,1520,1869.6,1919.6,BK,50,76
31/12/2010,314,186,702,,JM,186,FK8332,150,560,1,12/2/2008,16/02/2008,FST,1,186,Air,Calgary/Toronto/Calgary,Toronto,NA,VISA,22/08/2010,6.67E+13,31/12/2010,FULL PAYMENT,700,861,886,BK,25,35
4/1/2007,314,190,796,,JL,190,FK8332,150,560,1,12/2/2008,16/02/2008,FST,1,190,Air,Calgary/Toronto/Calgary,Toronto,NA,VISA,22/08/2010,6.67E+13,4/1/2007,FULL PAYMENT,700,861,886,BK,25,35
18/01/2007,148,205,272,,BD,205,J789898,150,560,1,3/3/2007,8/3/2007,BSN,1,205,Air,Calgary/Toronto/Calgary,Toronto,NA,MC,15/10/2012,8.98E+13,18/01/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
19/02/2007,274,227,470,,BP,227,JK77,150,560,1,3/12/2007,11/12/2007,BSN,1,227,Air,Calgary/Edmonton/Calgary,Edmonton,NA,AMEX,22/08/2010,7.35E+13,19/02/2007,FULL PAYMENT,300,369,394,BK,25,15
20/02/2007,228,229,462,,BD,229,DFJSD883,150,560,1,3/10/2007,8/10/2007,FST,1,229,Air,Calgary/Montreal/Calgary,Montreal,NA,Diners,1/10/2010,5.83E+13,20/02/2007,FULL PAYMENT,723,889.29,914.29,BK,25,36.15
22/02/2007,302,235,700,,JM,235,F43F,150,560,1,4/10/2007,9/10/2007,FST,1,235,Air,Calgary/Sydney/Calgary,"Sydney, Australia",ANZ,Diners,22/08/2010,3.23E+13,22/02/2007,FULL PAYMENT,6700,8241,8266,BK,25,335
26/02/2007,361,242,884,,JM,242,F5R,150,560,1,3/10/2007,8/10/2007,FST,1,242,Air,Calgary/Toronto/Calgary,Toronto,NA,AMEX,14/10/2010,5.45E+13,26/02/2007,FULL PAYMENT,800,984,1009,BK,25,40
27/02/2007,192,243,901,,JC,243,NI88J,150,560,1,3/10/2007,8/10/2007,FST,1,243,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,Diners,12/7/2010,4.75E+13,27/02/2007,FULL PAYMENT,5525,6795.75,6820.75,BK,25,276.25
28/02/2007,186,244,520,,BS,244,SADS433,150,560,1,15/03/2007,1/4/2007,FST,1,244,Air,Calgary/Paris/Calgary,"Paris, France",EU,VISA,25/07/2012,4.20E+15,28/02/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
3/3/2007,170,246,661,,BD,246,FJKSD93,150,560,1,17/04/2007,22/04/2007,FST,1,246,Air,Calgary/New York/Calgary,New York,NA,Diners,12/7/2010,2.23E+13,3/3/2007,FULL PAYMENT,725,891.75,916.75,BK,25,36.25
4/3/2007,148,248,834,,BS,248,HJK777,150,560,1,18/05/2007,23/05/2007,FST,1,248,Air,Calgary/New York/Calgary,New York,NA,MC,29/09/2011,8.98E+13,4/3/2007,FULL PAYMENT,5050,6211.5,6236.5,BK,25,252.5
16/08/2007,192,366,881,,JM,366,NHJU8,150,560,1,30/09/2007,5/10/2007,FST,1,366,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,12/7/2010,4.75E+13,16/08/2007,FULL PAYMENT,2700,3321,3346,BK,25,135
16/08/2007,274,367,551,,JM,367,BD44,150,560,1,30/09/2007,5/10/2007,FST,1,367,Air,Calgary/Sydney/Calgary,"Sydney, Australia",ANZ,AMEX,22/08/2010,7.35E+13,16/08/2007,FULL PAYMENT,8500,10455,10480,BK,25,425
19/08/2007,170,371,880,,JM,371,J8IJ,150,560,1,2/10/2007,7/10/2007,FST,1,371,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,12/7/2010,2.23E+13,19/08/2007,FULL PAYMENT,2700,3321,3346,BK,25,135
21/08/2007,274,377,480,,BP,377,FS33D,150,560,1,5/10/2007,10/10/2007,FST,1,377,Air,Calgary/Sydney/Calgary,"Sydney, Australia",ANZ,AMEX,22/08/2010,7.35E+13,21/08/2007,FULL PAYMENT,8500,10455,10480,BK,25,425
22/08/2007,274,379,578,,BD,379,D33RF,150,560,1,5/10/2007,10/10/2007,FST,1,379,Air,Calgary/Montreal/Calgary,Montreal,NA,AMEX,22/08/2010,7.35E+13,22/08/2007,FULL PAYMENT,2500,3075,3100,BK,25,125
24/08/2007,119,384,644,,BD,384,JHJH7,150,560,1,7/10/2007,12/10/2007,ECN,1,384,Air,Calgary/London/Calgary,"London, England",EU,VISA,22/08/2010,2.40E+13,24/08/2007,FULL PAYMENT,600,738,763,BK,25,30
24/08/2007,160,385,410,,JW,385,FGF4EFD,150,560,1,8/10/2007,30/10/2007,FST,1,385,Air,Calgary/Montreal/Calgary,Montreal,NA,Diners,1/10/2010,3.89E+13,24/08/2007,FULL PAYMENT,723,889.29,914.29,BK,25,36.15
24/08/2007,397,387,660,,BD,387,XG67,150,560,1,1/10/2007,5/10/2007,FST,1,387,Air,Calgary/Toronto/Calgary,Toronto,NA,VISA,5/5/2010,4.45E+13,24/08/2007,FULL PAYMENT,2700,3321,3346,BK,25,135
28/08/2007,176,388,409,,JW,388,JK8J,150,560,1,12/10/2007,17/10/2007,FST,1,388,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,12/4/2010,7.82E+13,28/08/2007,FULL PAYMENT,2700,3321,3346,BK,25,135
31/08/2007,153,394,658,,BD,394,FS3D,150,560,1,13/10/2007,18/10/2007,FST,1,394,Air,Calgary/London/Calgary,"London, England",EU,AMEX,23/11/2010,3.34E+13,31/08/2007,FULL PAYMENT,3575,4397.25,4422.25,BK,25,178.75
31/08/2007,399,396,484,,JM,396,FTRF56,150,560,1,15/10/2007,19/10/2007,BSN,1,396,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,Diners,22/08/2010,8.98E+13,31/08/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
1/9/2007,317,397,779,,BD,397,DFTE5,150,560,1,15/10/2007,19/10/2007,FST,1,397,Air,Calgary/London/Calgary,"London, England",EU,Diners,17/11/2010,1.25E+13,1/9/2007,FULL PAYMENT,629,773.67,798.67,BK,25,31.45
3/9/2007,245,400,621,,DR,400,DFW3,150,560,1,17/10/2007,21/10/2007,FST,1,400,Air,Calgary/Sydney/Calgary,"Sydney, Australia",ANZ,Diners,22/08/2010,7.89E+13,20/09/2007,FULL PAYMENT,700,861,886,BK,25,35
3/9/2007,252,401,895,,JM,401,CGDF34,150,560,1,15/10/2007,19/10/2007,FST,1,401,Air,Calgary/Toronto/Calgary,Toronto,NA,AMEX,12/7/2010,2.35E+14,3/9/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
3/9/2007,317,402,508,,JL,402,FSDTGER5,150,560,1,18/10/2007,22/10/2007,FST,1,402,Air,Calgary/London/Calgary,"London, England",EU,Diners,17/11/2010,1.25E+13,3/9/2007,FULL PAYMENT,629,773.67,798.67,BK,25,31.45
4/9/2007,170,403,900,,JC,403,JKH79JK,150,560,1,15/10/2007,20/10/2007,FST,1,403,Air,Calgary/London/Calgary,"London, England",EU,Diners,12/7/2010,2.23E+13,4/9/2007,FULL PAYMENT,3200,3936,3961,BK,25,160
5/9/2007,192,405,968,,DR,405,JKU7J,150,560,1,15/10/2007,28/10/2007,FST,1,405,Air,Calgary/London/Calgary,"London, England",EU,Diners,12/7/2010,4.75E+13,5/9/2007,FULL PAYMENT,2580,3173.4,3198.4,BK,25,129
5/9/2007,210,406,646,,BD,406,DER5W,150,560,1,17/10/2007,21/10/2007,FST,1,406,Air,Calgary/London/Calgary,"London, England",EU,AMEX,22/08/2010,4.39E+13,22/09/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
5/9/2007,399,407,794,,JL,407,HJK87,150,560,1,20/10/2007,24/10/2007,FST,1,407,Air,Calgary/London/Calgary,"London, England",EU,Diners,22/08/2010,8.98E+13,5/9/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
6/9/2007,399,408,501,,JL,408,NUI79,150,560,1,21/10/2007,25/10/2007,BSN,1,408,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,Diners,22/08/2010,8.98E+13,6/9/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
8/9/2007,210,412,699,,JM,412,DTER534,150,560,1,22/10/2007,26/10/2007,FST,1,412,Air,Calgary/Toronto/Calgary,Toronto,NA,AMEX,22/08/2010,4.39E+13,21/09/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
8/9/2007,252,413,503,,JL,413,UYO8,150,560,1,23/10/2007,27/10/2007,FST,1,413,Air,Calgary/Montreal/Calgary,Montreal,NA,AMEX,12/7/2010,2.35E+14,8/9/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
9/9/2007,210,416,785,,BD,416,DER5,150,560,1,24/10/2007,28/10/2007,FST,1,416,Air,Calgary/London/Calgary,"London, England",EU,AMEX,22/08/2010,4.39E+13,9/9/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
9/9/2007,252,417,896,,JD,417,HJKUII78,150,560,1,22/10/2007,26/10/2007,FST,1,417,Air,Calgary/London/Calgary,"London, England",EU,AMEX,12/7/2010,2.35E+14,22/09/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
10/9/2007,366,419,630,,BP,419,DJLSD8343,150,560,1,19/10/2007,23/10/2007,FST,1,419,Air,Calgary/London/Calgary,"London, England",EU,Diners,3/1/2011,9.54E+13,12/9/2007,FULL PAYMENT,629,773.67,798.67,BK,25,31.45
10/9/2007,375,420,586,,DR,420,HOY89,150,560,1,23/10/2007,27/10/2007,BSN,1,420,Air,Calgary/London/Calgary,"London, England",EU,AMEX,22/08/2010,9.00E+13,10/9/2007,FULL PAYMENT,629,773.67,798.67,BK,25,31.45
11/9/2007,312,421,625,,JD,421,IO7978,150,560,1,23/10/2007,27/10/2007,FST,1,421,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,Diners,22/08/2010,2.11E+13,12/9/2007,FULL PAYMENT,629,773.67,798.67,BK,25,31.45
12/9/2007,197,426,692,,JM,426,DS4,150,560,1,23/10/2007,27/10/2007,BSN,1,426,Air,Calgary/London/Calgary,"London, England",EU,VISA,15/08/2011,9.87E+13,13/09/2007,FULL PAYMENT,6550,8056.5,8081.5,BK,25,327.5
17/09/2007,375,435,618,,DR,435,DFER5W,150,560,1,1/11/2007,13/11/2007,ECN,1,435,Air,Calgary/London/Calgary,"London, England",EU,AMEX,22/08/2010,9.00E+13,17/09/2007,FULL PAYMENT,629,773.67,798.67,BK,25,31.45
18/09/2007,330,438,917,,JC,438,SDRD44,150,560,1,11/11/2007,16/11/2007,FST,1,438,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,Diners,29/09/2011,5.57E+13,28/09/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
19/09/2007,330,439,953,,JM,439,SDRD44,150,560,1,11/11/2007,16/11/2007,FST,1,439,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,Diners,29/09/2011,5.57E+13,29/09/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
20/09/2007,330,441,994,,JC,441,SDRD44,150,560,1,11/11/2007,16/11/2007,FST,1,441,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,Diners,29/09/2011,5.57E+13,30/09/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
21/09/2007,330,444,1057,,BS,444,SDRD44,150,560,1,11/11/2007,16/11/2007,FST,1,444,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,Diners,29/09/2011,5.57E+13,1/10/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
22/09/2007,175,445,723,,JL,445,HH8K,150,560,1,4/11/2007,9/11/2007,ECN,1,445,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,Diners,8/3/2012,2.39E+13,22/09/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
22/09/2007,312,446,488,,JM,446,YU7O789,150,560,1,6/11/2007,11/11/2007,BSN,1,446,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,22/08/2010,2.11E+13,22/09/2007,FULL PAYMENT,2620,3222.6,3247.6,BK,25,131
22/09/2007,330,447,1114,,BS,447,SDRD44,150,560,1,11/11/2007,16/11/2007,FST,1,447,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,Diners,29/09/2011,5.57E+13,2/10/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
23/09/2007,140,449,645,,BD,449,RD4EW5,150,560,1,6/11/2007,11/11/2007,ECN,1,449,Air,Calgary/Toronto/Calgary,Toronto,NA,AMEX,22/08/2010,3.45E+13,23/09/2007,FULL PAYMENT,599,736.77,761.77,BK,25,29.95
24/09/2007,286,452,515,,BS,452,DTFGF4,150,560,1,8/11/2007,13/11/2007,BSN,1,452,Air,Calgary/London/Calgary,"London, England",EU,VISA,12/7/2012,7.98E+15,20/10/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
26/09/2007,371,456,473,,BP,456,HKKJ7,150,560,1,10/11/2007,15/11/2007,BSN,1,456,Air,Calgary/Toronto/Calgary,Toronto,NA,VISA,15/08/2010,2.11E+13,26/09/2007,FULL PAYMENT,2620,3222.6,3247.6,BK,25,131
27/09/2007,397,458,323,,BD,458,FSDW2,150,560,1,8/12/2007,12/12/2007,BSN,1,458,Air,Calgary/Edmonton/Calgary,Edmonton,NA,Diners,1/7/2010,7.86E+15,27/09/2007,FULL PAYMENT,300,369,394,BK,25,15
28/09/2007,361,463,466,,BS,463,HK78787,150,560,1,12/11/2007,17/11/2007,BSN,1,463,Air,Calgary/Toronto/Calgary,Toronto,NA,AMEX,14/10/2010,5.45E+13,28/09/2007,FULL PAYMENT,2620,3222.6,3247.6,BK,25,131
29/09/2007,182,464,906,,JC,464,DSD34D,150,560,1,12/11/2007,17/11/2007,FST,1,464,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,AMEX,15/08/2011,1.25E+13,29/09/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
29/09/2007,292,465,276,,BD,465,SSRE5GF,150,560,1,13/11/2007,19/11/2007,BSN,1,465,Air,Calgary/London/Calgary,"London, England",EU,Diners,30/09/2012,4.35E+13,29/09/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
29/09/2007,302,466,467,,BS,466,NH7,150,560,1,8/12/2007,14/12/2007,BSN,1,466,Air,Calgary/Edmonton/Calgary,Edmonton,NA,Diners,22/08/2010,3.23E+13,29/09/2007,FULL PAYMENT,300,369,394,BK,25,15
29/09/2007,366,467,666,,JM,467,S334,150,560,1,10/11/2007,15/11/2007,ECN,1,467,Air,Calgary/London/Calgary,"London, England",EU,Diners,3/1/2011,9.54E+13,29/09/2007,FULL PAYMENT,629,773.67,798.67,BK,25,31.45
30/09/2007,153,468,575,,JC,468,S4334,150,560,1,13/11/2007,19/11/2007,ECN,1,468,Air,Calgary/Sydney/Calgary,"Sydney, Australia",ANZ,VISA,23/11/2010,5.46E+15,30/09/2007,FULL PAYMENT,650,799.5,824.5,BK,25,32.5
1/10/2007,191,472,799,,JL,472,KIUIU8,150,560,1,13/11/2007,18/11/2007,ECN,1,472,Air,Calgary/Rio de Janeiro/Calgary,"Rio de Janeiro, Brazil",SA,AMEX,9/10/2011,9.98E+13,1/10/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
1/10/2007,197,473,637,,BP,473,CG65,150,560,1,16/10/2007,20/10/2007,FST,1,473,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,15/08/2010,2.11E+13,1/10/2007,FULL PAYMENT,2580,3173.4,3198.4,BK,25,129
1/10/2007,253,475,707,,BD,475,CVSD2,150,560,1,8/12/2007,12/12/2007,FST,1,475,Air,Calgary/Toronto/Calgary,Toronto,NA,AMEX,22/08/2010,6.79E+13,1/10/2007,FULL PAYMENT,700,861,886,BK,25,35
4/10/2007,208,485,940,,DR,485,SD434,150,560,1,17/11/2007,23/11/2007,FST,1,485,Air,Calgary/Athens/Calgary,"Athens, Greece",MED,MC,29/09/2011,8.92E+15,4/10/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
6/10/2007,371,496,508,,JL,496,FSDFWW2,150,560,1,9/12/2007,13/12/2007,BSN,1,496,Air,Calgary/Toronto/Calgary,Toronto,NA,VISA,15/08/2010,2.11E+13,6/10/2007,FULL PAYMENT,700,861,886,BK,25,35
7/10/2007,386,499,997,,JC,499,FDRE65,150,560,1,9/12/2007,16/12/2007,FST,1,499,Air,Calgary/Toronto/Calgary,Toronto,NA,AMEX,29/09/2011,3.85E+13,7/10/2007,FULL PAYMENT,625,768.75,793.75,BK,25,31.25
9/10/2007,252,502,504,,JL,502,H8O78,150,560,1,25/10/2007,29/10/2007,FST,1,502,Air,Calgary/Montreal/Calgary,Montreal,NA,AMEX,12/7/2010,2.35E+14,9/10/2007,FULL PAYMENT,629,773.67,798.67,BK,25,31.45
9/10/2007,319,504,916,,JC,504,FDSS5343,150,560,1,14/11/2007,20/11/2007,FST,1,504,Air,Calgary/Athens/Calgary,"Athens, Greece",MED,Diners,15/09/2011,6.79E+13,9/10/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
18/10/2007,259,509,477,,BP,509,SFDS3,150,560,1,2/12/2007,6/12/2007,BSN,1,509,Air,Calgary/Vancouver/Calgary,Vancouver,NA,AMEX,22/08/2010,5.68E+13,18/10/2007,FULL PAYMENT,375,461.25,486.25,BK,25,18.75
21/10/2007,140,517,695,,JM,517,FSDW2,150,560,1,2/12/2007,6/12/2007,FST,1,517,Air,Calgary/Toronto/Calgary,Toronto,NA,AMEX,22/08/2010,3.45E+13,21/10/2007,FULL PAYMENT,700,861,886,BK,25,35
21/10/2007,399,519,584,,DR,519,FSE2,150,560,1,5/12/2007,9/12/2007,BSN,1,519,Air,Calgary/Edmonton/Calgary,Edmonton,NA,Diners,22/08/2010,8.98E+13,21/10/2007,FULL PAYMENT,350,430.5,455.5,BK,25,17.5
23/10/2007,153,521,399,,BD,521,DFD22,150,560,1,7/12/2007,11/12/2007,BSN,1,521,Air,Calgary/Vancouver/Calgary,Vancouver,NA,VISA,2/6/2011,5.46E+15,23/10/2007,FULL PAYMENT,370,455.1,480.1,BK,25,18.5
24/10/2007,291,522,478,,BP,522,JFKLDS3,150,560,1,7/12/2007,13/12/2007,BSN,1,522,Air,Calgary/Montreal/Calgary,Montreal,NA,AMEX,22/08/2010,2.13E+13,24/10/2007,FULL PAYMENT,720,885.6,910.6,BK,25,36
25/10/2007,197,523,483,,JM,523,SFS34,150,560,1,7/12/2007,14/12/2007,BSN,1,523,Air,Calgary/Toronto/Calgary,Toronto,NA,VISA,15/08/2010,9.87E+13,25/10/2007,FULL PAYMENT,500,615,640,BK,25,25
26/10/2007,159,524,541,,JL,524,DFS44S,150,560,1,7/12/2007,14/12/2007,ECN,1,524,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,9/10/2012,2.24E+13,26/10/2007,FULL PAYMENT,600,738,763,BK,25,30
26/10/2007,234,525,268,,BD,525,FDS43,150,560,1,10/12/2007,17/12/2007,BSN,1,525,Air,Calgary/Toronto/Calgary,Toronto,NA,MC,15/10/2012,8.75E+13,26/10/2007,FULL PAYMENT,1460,1795.8,1820.8,BK,25,73
27/10/2007,210,527,485,,JM,527,GDF33,150,560,1,11/12/2007,18/12/2007,BSN,1,527,Air,Calgary/Toronto/Calgary,Toronto,NA,AMEX,22/08/2010,4.39E+13,27/10/2007,FULL PAYMENT,500,615,640,BK,25,25
28/10/2007,119,529,479,,BP,529,FKJD32,150,560,1,12/12/2007,19/12/2007,BSN,1,529,Air,Calgary/Vancouver/Calgary,Vancouver,NA,VISA,22/08/2010,2.40E+13,28/10/2007,FULL PAYMENT,350,430.5,455.5,BK,25,17.5
5/11/2007,250,538,859,,JW,538,EW534,150,560,1,15/11/2007,21/11/2007,ECN,1,538,Air,Calgary/Casablanca/Calgary,"Casablanca, Morocco",AFR,Diners,15/10/2011,4.53E+15,5/11/2007,FULL PAYMENT,620,762.6,787.6,BK,25,31
21/11/2007,224,539,476,,BP,539,SS3443,150,560,1,5/1/2008,10/1/2008,BSN,1,539,Air,Calgary/Montreal/Calgary,Montreal,NA,Diners,5/5/2010,3.34E+13,21/11/2007,FULL PAYMENT,1550,1906.5,1931.5,BK,25,77.5
22/11/2007,245,540,480,,BP,540,FDF35,150,560,1,5/1/2008,17/01/2008,BSN,1,540,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,22/08/2010,7.89E+13,22/11/2007,FULL PAYMENT,650,799.5,824.5,BK,25,32.5
23/11/2007,375,541,489,,JM,541,DFS2,150,560,1,5/1/2008,20/01/2008,BSN,1,541,Air,Calgary/Toronto/Calgary,Toronto,NA,AMEX,22/08/2010,9.00E+13,23/11/2007,FULL PAYMENT,800,984,1009,BK,25,40
26/11/2007,397,545,481,,BP,545,FSD2,150,560,1,10/1/2008,15/01/2008,BSN,1,545,Air,Calgary/Toronto/Calgary,Toronto,NA,VISA,5/5/2010,4.45E+13,26/11/2007,FULL PAYMENT,680,836.4,861.4,BK,25,34
27/11/2007,140,546,482,,JM,546,NKU7,150,560,1,10/1/2008,15/01/2008,BSN,1,546,Air,Calgary/Montreal/Calgary,Montreal,NA,AMEX,22/08/2010,3.45E+13,27/11/2007,FULL PAYMENT,800,984,1009,BK,25,40
27/11/2007,210,547,493,,JM,547,MJ777,150,560,1,11/1/2008,16/01/2008,BSN,1,547,Air,Calgary/Toronto/Calgary,Toronto,NA,AMEX,22/08/2010,4.39E+13,27/11/2007,FULL PAYMENT,799,982.77,1007.77,BK,25,39.95
28/11/2007,224,549,494,,JM,549,JHJ77,150,560,1,11/1/2008,16/01/2008,BSN,1,549,Air,Calgary/Montreal/Calgary,Montreal,NA,Diners,5/5/2010,3.34E+13,28/11/2007,FULL PAYMENT,800,984,1009,BK,25,40
28/11/2007,241,550,209,,JM,550,YHJ77,150,560,1,12/1/2008,17/01/2008,BSN,1,550,Air,Calgary/Montreal/Calgary,Montreal,NA,VISA,25/11/2012,8.99E+13,28/11/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
28/11/2007,245,551,495,,BD,551,MJ773344,150,560,1,10/1/2008,15/01/2008,BSN,1,551,Air,Calgary/Toronto/Calgary,Toronto,NA,Diners,22/08/2010,7.89E+13,28/11/2007,FULL PAYMENT,799,982.77,1007.77,BK,25,39.95
29/11/2007,109,553,233,,JC,553,KKU7,150,560,1,13/01/2008,18/01/2008,BSN,1,553,Air,Calgary/Montreal/Calgary,Montreal,NA,Diners,25/11/2012,2.43E+13,29/11/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
29/11/2007,153,554,465,,BS,554,JH7,150,560,1,12/1/2008,17/01/2008,BSN,1,554,Air,Calgary/Montreal/Calgary,Montreal,NA,VISA,23/11/2010,5.46E+15,29/11/2007,FULL PAYMENT,800,984,1009,BK,25,40
29/11/2007,197,557,498,,BS,557,FDF2,150,560,1,11/1/2008,16/01/2008,BSN,1,557,Air,Calgary/Montreal/Calgary,Montreal,NA,Diners,15/08/2010,2.11E+13,29/11/2007,FULL PAYMENT,750,922.5,947.5,BK,25,37.5
